mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002829122543334961,0.0011147826244870653,0.0011821269989013671,0.00048158028035968795,0.00046995582568748744,{'classifier__C': np.float64(0.00046995582568748744)},0.9166666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6956521739130435,0.722463768115942,0.09774822451546232,37
0.004713010787963867,0.0011411343986301923,0.0018527984619140625,0.0003141667011002316,0.00036278068534058956,{'classifier__C': np.float64(0.00036278068534058956)},0.875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6956521739130435,0.7141304347826086,0.0812143964938335,38
0.003354310989379883,0.001758928713410178,0.0012398242950439453,0.0006595830992308143,0.00019999646824394497,{'classifier__C': np.float64(0.00019999646824394497)},0.7083333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6956521739130435,0.6807971014492753,0.017764711119030843,39
0.0021673202514648437,0.0005542922083078858,0.0008621692657470703,0.0002793994929499096,0.00018522320818418464,{'classifier__C': np.float64(0.00018522320818418464)},0.7083333333333334,0.5833333333333334,0.625,0.625,0.6956521739130435,0.6474637681159421,0.047221141122087314,40
0.004282808303833008,0.0018735002858354679,0.0015217781066894532,0.0006408315744061884,0.0001547169747486857,{'classifier__C': np.float64(0.0001547169747486857)},0.7083333333333334,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5217391304347826,0.5543478260869565,0.08284355122914669,41
0.0025089740753173827,0.0010339698565372656,0.0007328987121582031,9.577865157398075e-05,8.330546697937009e-06,{'classifier__C': np.float64(8.330546697937009e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.0037029266357421877,0.0016889761248412496,0.0012064456939697265,0.0005286204434235485,9.969116383368385e-05,{'classifier__C': np.float64(9.969116383368385e-05)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.0036382675170898438,0.001495043443445531,0.0015787601470947266,0.0007122796513424782,1.4076374983407245e-06,{'classifier__C': np.float64(1.4076374983407245e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.002837085723876953,0.0007786620939658891,0.0008946895599365234,0.00029564229132800446,6.134509790858187e-06,{'classifier__C': np.float64(6.134509790858187e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.0028554916381835936,0.0012361587905525212,0.0009984016418457032,0.0004834813139655326,4.848514318131296e-05,{'classifier__C': np.float64(4.848514318131296e-05)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.0021305084228515625,0.00028746953745774047,0.0009488105773925781,0.00048602969948958796,1.949683139613175e-05,{'classifier__C': np.float64(1.949683139613175e-05)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.0028057098388671875,0.0009463991787229737,0.0009163856506347656,0.0003837315026570796,9.12920242977284e-06,{'classifier__C': np.float64(9.12920242977284e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.002835655212402344,0.0013665098381215738,0.0011966705322265625,0.0006096933660408386,1.1643703106762284e-06,{'classifier__C': np.float64(1.1643703106762284e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
0.005093050003051758,0.002247717196516752,0.001575136184692383,0.0007023125606607814,8.573117067887804e-06,{'classifier__C': np.float64(8.573117067887804e-06)},0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.411231884057971,0.1486567313528639,42
